name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Finneon,Keikouo,ケイコウオ,#456,50,50,Wing Fish Pokémon,Water,,16,0.4,15.4,7.0,49,49,56,49,61,66,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Lumineon,Neolant,ネオラント,#457,50,50,Neon Pokémon,Water,,47,1.2,52.9,24.0,69,69,76,69,86,91,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
,,,#458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snover,Yukikaburi,ユキカブリ,#459,50,50,Frosted Tree Pokémon,Grass,Ice,39,1.0,111.3,50.5,60,62,50,62,60,40,1 Attack Point(s),1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Abomasnow,Yukinooh,ユキノオー,#460,50,50,Frosted Tree Pokémon,Grass,Ice,87,2.2,298.7,135.5,90,92,75,92,85,60,1 Attack Point(s)1 Sp. Attack Point(s),1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Weavile,Manyula,マニューラ,#461,50,50,Sharp Claw Pokémon,Dark,Ice,43,1.1,75.0,34.0,70,120,65,45,85,125,1 Attack Point(s)1 Speed Point(s),1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0
Magnezone,Jibacoil,ジバコイル,#462,,,Magnet Area Pokémon,Electric,Steel,47,1.2,396.8,180.0,70,70,115,130,90,60,3 Sp. Attack Point(s),0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
,,,#463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhyperior,Dosidon,ドサイドン,#464,50,50,Drill Pokémon,Ground,Rock,94,2.4,623.5,282.8,115,140,130,55,55,40,3 Attack Point(s),0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
,,,#465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electivire,Elekible,エレキブル,#466,75,25,Thunderbolt Pokémon,Electric,,71,1.8,305.6,138.6,75,123,67,95,85,95,3 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Magmortar,Booburn,ブーバーン,#467,75,25,Blast Pokémon,Fire,,63,1.6,149.9,68.0,75,95,67,125,95,83,3 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
,,,#468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yanmega,Megayanma,メガヤンマ,#469,50,50,Ogre Darner Pokémon,Bug,Flying,75,1.9,113.5,51.5,86,76,86,116,56,95,2 Attack Point(s),1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Leafeon,Leafia,リーフィア,#470,88,12,Verdant Pokémon,Grass,,39,1.0,56.2,25.5,65,110,130,60,65,95,2 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Glaceon,Glacia,グレイシア,#471,88,12,Fresh Snow Pokémon,Ice,,31,0.8,57.1,25.9,65,60,110,130,95,65,2 Sp. Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Gliscor,Glion,グライオン,#472,50,50,Fang Scorp Pokémon,Ground,Flying,79,2.0,93.7,42.5,75,95,125,45,75,95,2 Defense Point(s),1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Mamoswine,Mammoo,マンムー,#473,50,50,Twin Tusk Pokémon,Ice,Ground,98,2.5,641.5,291.0,110,130,80,70,60,80,3 Attack Point(s),1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Porygon-Z,Porygon-z,ポリゴンＺ,#474,,,Virtual Pokémon,Normal,,35,0.9,75.0,34.0,85,80,70,135,75,90,3 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gallade,Erureido,エルレイド,#475,100,0,Blade Pokémon,Psychic,Fighting,63,1.6,114.6,52.0,68,125,65,65,115,80,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Probopass,Dainose,ダイノーズ,#476,50,50,Compass Pokémon,Rock,Steel,55,1.4,749.6,340.0,60,55,145,75,150,40,1 Defense Point(s)2 Sp. Defense Point(s),0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Dusknoir,Yonoir,ヨノワール,#477,50,50,Gripper Pokémon,Ghost,,87,2.2,235.0,106.6,45,100,135,65,135,45,1 Defense Point(s)2 Sp. Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Froslass,Yukimenoko,ユキメノコ,#478,0,100,Snow Land Pokémon,Ice,Ghost,51,1.3,58.6,26.6,70,80,70,80,70,110,2 Speed Point(s),0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0
Rotom,Rotom,ロトム,#479,,,Plasma Pokémon,Electric,Ghost,12,0.3,0.7,0.3,50,50,77,95,77,91,1 Speed Point(s)1 Sp. Attack Point(s),1.0,2.0,0.5,0.25,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
Uxie,Yuxie,ユクシー,#480,,,Knowledge Pokémon,Psychic,,12,0.3,0.7,0.3,75,75,130,75,130,95,2 Defense Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Mesprit,Emrit,エムリット,#481,,,Emotion Pokémon,Psychic,,12,0.3,0.7,0.3,80,105,105,105,105,80,1 Attack Point(s)1 Sp. Attack Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Azelf,Agnome,アグノム,#482,,,Willpower Pokémon,Psychic,,12,0.3,0.7,0.3,75,125,70,125,70,115,2 Attack Point(s)1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Dialga,Dialga,ディアルガ,#483,,,Temporal Pokémon,Steel,Dragon,213,5.4,1505.7,683.0,100,120,120,150,100,90,3 Sp. Attack Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Palkia,Palkia,パルキア,#484,,,Spatial Pokémon,Water,Dragon,165,4.2,740.7,336.0,90,120,100,150,120,100,3 Sp. Attack Point(s),1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
Heatran,Heatran,ヒードラン,#485,50,50,Lava Dome Pokémon,Fire,Steel,67,1.7,948.0,430.0,91,90,106,130,106,77,3 Sp. Attack Point(s),0.5,1.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25
Regigigas,Regigigas,レジギガス,#486,,,Colossal Pokémon,Normal,,146,3.7,925.9,420.0,110,160,110,80,110,100,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Giratina,Giratina,ギラティナ,#487,,,Renegade Pokémon,Ghost,Dragon,177,4.5,1653.4,750.0,150,100,120,100,120,90,3 HP Point(s),0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Cresselia,Cresselia,クレセリア,#488,0,100,Lunar Pokémon,Psychic,,59,1.5,188.7,85.6,120,70,110,75,120,85,3 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Phione,Phione,フィオネ,#489,,,Sea Drifter Pokémon,Water,,16,0.4,6.8,3.1,80,80,80,80,80,80,1 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Manaphy,Manaphy,マナフィ,#490,,,Seafaring Pokémon,Water,,12,0.3,3.1,1.4,100,100,100,100,100,100,3 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Darkrai,Darkrai,ダークライ,#491,,,Pitch-Black Pokémon,Dark,,59,1.5,111.3,50.5,70,90,90,135,90,125,1 Speed Point(s)2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Shaymin,Shaymin,シェイミ,#492,,,Gratitude Pokémon,Grass,Grass,8,0.2,4.6,2.1,100,100,100,100,100,100,,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Arceus,Arceus,アルセウス,#493,,,Alpha Pokémon,Normal,,126,3.2,705.5,320.0,120,120,120,120,120,120,3 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
,,,#494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snivy,Tsutarja,ツタージャ,#495,88,12,Grass Snake Pokémon,Grass,,24,0.6,17.9,8.1,45,45,55,45,55,63,1 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Servine,Janovy,ジャノビー,#496,88,12,Grass Snake Pokémon,Grass,,31,0.8,35.3,16.0,60,60,75,60,75,83,2 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Serperior,Jalorda,ジャローダ,#497,88,12,Regal Pokémon,Grass,,130,3.3,138.9,63.0,75,75,95,75,95,113,3 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Tepig,Pokabu,ポカブ,#498,88,12,Fire Pig Pokémon,Fire,,20,0.5,21.8,9.9,65,63,45,45,45,45,1 HP Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Pignite,Chaoboo,チャオブー,#499,88,12,Fire Pig Pokémon,Fire,Fighting,39,1.0,122.4,55.5,90,93,55,70,55,55,2 Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
Emboar,Enbuoh,エンブオー,#500,88,12,Mega Fire Pig Pokémon,Fire,Fighting,63,1.6,330.7,150.0,110,123,65,100,65,65,3 Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
Oshawott,Mijumaru,ミジュマル,#501,88,12,Sea Otter Pokémon,Water,,20,0.5,13.0,5.9,55,55,45,63,45,45,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Dewott,Futachimaru,フタチマル,#502,88,12,Discipline Pokémon,Water,,31,0.8,54.0,24.5,75,75,60,83,60,60,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Samurott,Daikenki,ダイケンキ,#503,88,12,Formidable Pokémon,Water,Water,59,1.5,208.6,94.6,95,100,85,108,70,70,3 Sp. Attack Point(s)Hisuian Form3 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
,,,#504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blitzle,Shimama,シママ,#522,50,50,Electrified Pokémon,Electric,,31,0.8,65.7,29.8,45,60,32,50,32,76,1 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Zebstrika,Zebraika,ゼブライカ,#523,50,50,Thunderbolt Pokémon,Electric,,63,1.6,175.3,79.5,75,100,63,80,63,116,2 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
,,,#524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drilbur,Mogurew,モグリュー,#529,50,50,Mole Pokémon,Ground,,12,0.3,18.7,8.5,60,85,40,30,45,68,1 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Excadrill,Doryuzu,ドリュウズ,#530,50,50,Subterrene Pokémon,Ground,Steel,28,0.7,89.1,40.4,110,135,60,50,65,88,2 Attack Point(s),0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
,,,#531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timburr,Dokkorer,ドッコラー,#532,75,25,Muscular Pokémon,Fighting,,24,0.6,27.6,12.5,75,80,55,25,35,35,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Gurdurr,Dotekkotsu,ドテッコツ,#533,75,25,Muscular Pokémon,Fighting,,47,1.2,88.2,40.0,85,105,85,40,50,40,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Conkeldurr,Roubushin,ローブシン,#534,75,25,Muscular Pokémon,Fighting,,55,1.4,191.8,87.0,105,140,95,55,65,45,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
,,,#535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sewaddle,Kurumiru,クルミル,#540,50,50,Sewing Pokémon,Bug,Grass,12,0.3,5.5,2.5,45,53,70,40,60,42,1 Defense Point(s),1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
Swadloon,Kurumayu,クルマユ,#541,50,50,Leaf-Wrapped Pokémon,Bug,Grass,20,0.5,16.1,7.3,55,63,90,50,80,42,2 Defense Point(s),1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
Leavanny,Hahakomori,ハハコモリ,#542,50,50,Nurturing Pokémon,Bug,Grass,47,1.2,45.2,20.5,75,103,80,70,80,92,3 Attack Point(s),1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
,,,#543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cottonee,Monmen,モンメン,#546,50,50,Cotton Puff Pokémon,Grass,Fairy,12,0.3,1.3,0.6,40,27,60,37,50,66,1 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Whimsicott,Elfuun,エルフーン,#547,50,50,Windveiled Pokémon,Grass,Fairy,28,0.7,14.6,6.6,60,67,85,77,75,116,2 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Petilil,Churine,チュリネ,#548,0,100,Bulb Pokémon,Grass,,20,0.5,14.6,6.6,45,35,50,70,50,30,1 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lilligant,Dredear,ドレディア,#549,0,100,Flowering Pokémon,Grass,Grass,43,1.1,35.9,16.3,70,60,75,110,75,90,2 Sp. Attack Point(s)Hisuian Form1 Attack Point(s)1 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Basculin,Bassrao,バスラオ,#550,50,50,Hostile Pokémon,Water,,39,1.0,39.7,18.0,70,92,65,80,55,98,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Sandile,Meguroco,メグロコ,#551,50,50,Desert Croc Pokémon,Ground,Dark,28,0.7,33.5,15.2,50,72,35,35,35,65,1 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
Krokorok,Waruvile,ワルビル,#552,50,50,Desert Croc Pokémon,Ground,Dark,39,1.0,73.6,33.4,60,82,45,45,45,74,2 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
Krookodile,Waruvial,ワルビアル,#553,50,50,Intimidation Pokémon,Ground,Dark,59,1.5,212.3,96.3,95,117,80,65,70,92,3 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
,,,#554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scraggy,Zuruggu,ズルッグ,#559,50,50,Shedding Pokémon,Dark,Fighting,24,0.6,26.0,11.8,50,75,70,35,70,48,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
Scrafty,Zuruzukin,ズルズキン,#560,50,50,Hoodlum Pokémon,Dark,Fighting,43,1.1,66.1,30.0,65,90,115,45,115,58,1 Defense Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
,,,#561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zorua,Zorua,ゾロア,#570,88,12,Tricky Fox Pokémon (Unovan)Spiteful Pokémon (Hisuian),Dark,Normal,28,0.7,27.6,12.5,40,65,40,80,40,65,1 Sp. Attack Point(s)Hisuian Form1 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
Zoroark,Zoroark,ゾロアーク,#571,88,12,Illusion Fox Pokémon (Unovan)Baneful Pokémon (Hisuian),Dark,Normal,63,1.6,178.8,81.1,60,105,60,120,60,105,2 Sp. Attack Point(s)Hisuian Form2 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
Minccino,Chillarmy,チラーミィ,#572,25,75,Chinchilla Pokémon,Normal,,16,0.4,12.8,5.8,55,50,40,40,40,75,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Cinccino,Chillaccino,チラチーノ,#573,25,75,Scarf Pokémon,Normal,,20,0.5,16.5,7.5,75,95,60,65,60,115,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gothita,Gothimu,ゴチム,#574,25,75,Fixation Pokémon,Psychic,,16,0.4,12.8,5.8,45,30,50,55,65,45,1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Gothorita,Gothimiru,ゴチミル,#575,25,75,Manipulate Pokémon,Psychic,,28,0.7,39.7,18.0,60,45,70,75,85,55,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Gothitelle,Gothiruselle,ゴチルゼル,#576,25,75,Astral Body Pokémon,Psychic,,59,1.5,97.0,44.0,70,55,95,95,110,65,3 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Solosis,Uniran,ユニラン,#577,50,50,Cell Pokémon,Psychic,,12,0.3,2.2,1.0,45,30,40,105,50,20,1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Duosion,Doublan,ダブラン,#578,50,50,Mitosis Pokémon,Psychic,,24,0.6,17.6,8.0,65,40,50,125,60,30,2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Reuniclus,Lanculus,ランクルス,#579,50,50,Multiplying Pokémon,Psychic,,39,1.0,44.3,20.1,110,65,75,125,85,30,3 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Ducklett,Koaruhie,コアルヒー,#580,50,50,Water Bird Pokémon,Water,Flying,20,0.5,12.1,5.5,62,44,50,44,50,55,1 HP Point(s),1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Swanna,Swanna,スワンナ,#581,50,50,White Bird Pokémon,Water,Flying,51,1.3,53.4,24.2,75,87,63,87,63,98,2 Speed Point(s),1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
,,,#582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
