name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Dusclops,Samayouru,サマヨール,#356,2,8,Beckon Pokémon,Ghost,,63,1.6,67.5,30.6,40,70,130,60,130,25,1 Defense Point(s)1 Sp. Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Tropius,Tropius,トロピウス,#357,2,8,Fruit Pokémon,Grass,Flying,79,2.0,220.5,100.0,99,68,83,72,87,51,2 HP Point(s),1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Chimecho,Chirean,チリーン,#358,2,8,Wind Chime Pokémon,Psychic,,24,0.6,2.2,1.0,75,50,80,95,90,65,1 Sp. Attack Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Absol,Absol,アブソル,#359,2,8,Disaster Pokémon,Dark,,47,1.2,103.6,47.0,65,130,60,75,60,75,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Wynaut,Sohnano,ソーナノ,#360,2,8,Bright Pokémon,Psychic,,24,0.6,30.9,14.0,95,23,48,23,48,23,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Snorunt,Yukiwarashi,ユキワラシ,#361,2,8,Snow Hat Pokémon,Ice,,28,0.7,37.0,16.8,50,50,50,50,50,50,1 HP Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Glalie,Onigohri,オニゴーリ,#362,2,8,Face Pokémon,Ice,,59,1.5,565.5,256.5,80,80,80,80,80,80,2 HP Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Spheal,Tamazarashi,タマザラシ,#363,2,8,Clap Pokémon,Ice,Water,31,0.8,87.1,39.5,70,40,50,55,50,25,1 HP Point(s),1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Sealeo,Todoggler,トドグラー,#364,2,8,Ball Roll Pokémon,Ice,Water,43,1.1,193.1,87.6,90,60,70,75,70,45,2 HP Point(s),1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Walrein,Todoseruga,トドゼルガ,#365,2,8,Ice Break Pokémon,Ice,Water,55,1.4,332.0,150.6,110,80,90,95,90,65,3 HP Point(s),1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Clamperl,Pearlulu,パールル,#366,2,8,Bivalve Pokémon,Water,,16,0.4,115.7,52.5,35,64,85,74,55,32,1 Defense Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Huntail,Huntail,ハンテール,#367,2,8,Deep Sea Pokémon,Water,,67,1.7,59.5,27.0,55,104,105,94,75,52,1 Attack Point(s)1 Defense Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Gorebyss,Sakurabyss,サクラビス,#368,2,8,South Sea Pokémon,Water,,71,1.8,49.8,22.6,55,84,105,114,75,52,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Relicanth,Glanth,ジーランス,#369,14,86,Longevity Pokémon,Water,Rock,39,1.0,51.6,23.4,100,90,130,45,65,55,1 HP Point(s)1 Defense Point(s),0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Luvdisc,Lovecus,ラブカス,#370,9,1,Rendezvous Pokémon,Water,,24,0.6,19.2,8.7,43,30,55,40,65,97,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Bagon,Tatsubay,タツベイ,#371,2,8,Rock Head Pokémon,Dragon,,24,0.6,92.8,42.1,45,75,60,40,30,50,1 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Shelgon,Komoruu,コモルー,#372,2,8,Endurance Pokémon,Dragon,,43,1.1,243.6,110.5,65,95,100,60,50,50,2 Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Salamence,Bohmander,ボーマンダ,#373,2,8,Dragon Pokémon,Dragon,Flying,59,1.5,226.2,102.6,95,135,80,110,80,100,3 Attack Point(s),1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Beldum,Dumbber,ダンバル,#374,,,Iron Ball Pokémon,Steel,Psychic,24,0.6,209.9,95.2,40,55,80,35,60,30,1 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Metang,Metang,メタング,#375,,,Iron Claw Pokémon,Steel,Psychic,47,1.2,446.4,202.5,60,75,100,55,80,50,2 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Metagross,Metagross,メタグロス,#376,,,Iron Leg Pokémon,Steel,Psychic,63,1.6,1212.5,550.0,80,135,130,95,90,70,3 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Regirock,Regirock,レジロック,#377,,,Rock Peak Pokémon,Rock,,67,1.7,507.1,230.0,80,100,200,50,100,50,3 Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Regice,Regice,レジアイス,#378,,,Iceberg Pokémon,Ice,,71,1.8,385.8,175.0,80,50,100,100,200,50,3 Sp. Defense Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Registeel,Registeel,レジスチル,#379,,,Iron Pokémon,Steel,,75,1.9,451.9,205.0,80,75,150,75,150,50,2 Defense Point(s)1 Sp. Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Latias,Latias,ラティアス,#380,0,100,Eon Pokémon,Dragon,Psychic,55,1.4,88.2,40.0,80,80,90,110,130,110,3 Sp. Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0
Latios,Latios,ラティオス,#381,100,0,Eon Pokémon,Dragon,Psychic,79,2.0,132.3,60.0,80,90,80,130,110,110,3 Sp. Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0
Kyogre,Kyogre,カイオーガ,#382,,,Sea Basin Pokémon,Water,,177,4.5,776.0,352.0,100,100,90,150,140,90,3 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Groudon,Groudon,グラードン,#383,,,Continent Pokémon,Ground,,138,3.5,2094.4,950.0,100,150,140,100,90,90,3 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Rayquaza,Rayquaza,レックウザ,#384,,,Sky High Pokémon,Dragon,Flying,276,7.0,455.2,206.5,105,150,90,150,90,95,2 Attack Point(s)1 Sp. Attack Point(s),1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Jirachi,Jirachi,ジラーチ,#385,,,Wish Pokémon,Steel,Psychic,12,0.3,2.4,1.1,100,100,100,100,100,100,3 HP Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Deoxys,Deoxys,デオキシス,#386,,,DNA Pokémon,Psychic,,67,1.7,134.0,60.8,50,150,50,150,50,150,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Turtwig,Naetle,ナエトル,#387,14,86,Tiny Leaf Pokémon,Grass,,16,0.4,22.5,10.2,55,68,64,45,55,31,1 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Grotle,Hayashigame,ハヤシガメ,#388,14,86,Grove Pokémon,Grass,,43,1.1,213.8,97.0,75,89,85,55,65,36,1 Attack Point(s)1 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Torterra,Dodaitose,ドダイトス,#389,14,86,Continent Pokémon,Grass,Ground,87,2.2,683.4,310.0,95,109,105,75,85,56,2 Attack Point(s)1 Defense Point(s),1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0
Chimchar,Hikozaru,ヒコザル,#390,14,86,Chimp Pokémon,Fire,,20,0.5,13.7,6.2,44,58,44,58,44,61,1 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Monferno,Moukazaru,モウカザル,#391,14,86,Playful Pokémon,Fire,Fighting,35,0.9,48.5,22.0,64,78,52,78,52,81,1 Speed Point(s)1 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
Infernape,Goukazaru,ゴウカザル,#392,14,86,Flame Pokémon,Fire,Fighting,47,1.2,121.3,55.0,76,104,71,104,71,108,1 Attack Point(s)1 Speed Point(s)1 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
Piplup,Pochama,ポッチャマ,#393,14,86,Penguin Pokémon,Water,,16,0.4,11.5,5.2,53,51,53,61,56,40,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Prinplup,Pottaishi,ポッタイシ,#394,14,86,Penguin Pokémon,Water,,31,0.8,50.7,23.0,64,66,68,81,76,50,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Empoleon,Emperte,エンペルト,#395,14,86,Emperor Pokémon,Water,Steel,67,1.7,186.3,84.5,84,86,88,111,101,60,3 Sp. Attack Point(s),0.5,1.0,0.5,2.0,1.0,0.25,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Starly,Mukkuru,ムックル,#396,2,8,Starling Pokémon,Normal,Flying,12,0.3,4.4,2.0,40,55,30,30,30,60,1 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Staravia,Mukubird,ムクバード,#397,2,8,Starling Pokémon,Normal,Flying,24,0.6,34.2,15.5,55,75,50,40,40,80,2 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Staraptor,Mukuhawk,ムクホーク,#398,2,8,Predator Pokémon,Normal,Flying,47,1.2,54.9,24.9,85,120,70,50,60,100,3 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Bidoof,Bippa,ビッパ,#399,2,8,Plump Mouse Pokémon,Normal,,20,0.5,44.1,20.0,59,45,40,35,40,31,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Bibarel,Beadaru,ビーダル,#400,2,8,Beaver Pokémon,Normal,Water,39,1.0,69.4,31.5,79,85,60,55,60,71,2 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
Kricketot,Korobohshi,コロボーシ,#401,2,8,Cricket Pokémon,Bug,,12,0.3,4.9,2.2,37,25,41,25,41,25,1 Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Kricketune,Korotock,コロトック,#402,2,8,Cricket Pokémon,Bug,,39,1.0,56.2,25.5,77,85,51,55,51,65,2 Attack Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Shinx,Kolink,コリンク,#403,2,8,Flash Pokémon,Electric,,20,0.5,20.9,9.5,45,65,34,40,34,45,1 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Luxio,Luxio,ルクシオ,#404,2,8,Spark Pokémon,Electric,,35,0.9,67.2,30.5,60,85,49,60,49,60,2 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Luxray,Rentorar,レントラー,#405,2,8,Gleam Eyes Pokémon,Electric,,55,1.4,92.6,42.0,80,120,79,95,79,70,3 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Budew,Subomie,スボミー,#406,2,8,Bud Pokémon,Grass,Poison,8,0.2,2.6,1.2,40,30,35,50,70,55,1 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Roserade,Roserade,ロズレイド,#407,2,8,Bouquet Pokémon,Grass,Poison,35,0.9,32.0,14.5,60,70,65,125,105,90,3 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Cranidos,Zugaidos,ズガイドス,#408,14,86,Head Butt Pokémon,Rock,,35,0.9,69.4,31.5,67,125,40,30,30,58,1 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Rampardos,Rampald,ラムパルド,#409,14,86,Head Butt Pokémon,Rock,,63,1.6,226.0,102.5,97,165,60,65,50,58,2 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Shieldon,Tatetops,タテトプス,#410,14,86,Shield Pokémon,Rock,Steel,20,0.5,125.7,57.0,30,42,118,42,88,30,1 Defense Point(s),0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Bastiodon,Torideps,トリデプス,#411,14,86,Shield Pokémon,Rock,Steel,51,1.3,329.6,149.5,60,52,168,47,138,30,2 Defense Point(s),0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Burmy,Minomucchi,ミノムッチ,#412,2,8,Bagworm Pokémon,Bug,,8,0.2,7.5,3.4,40,29,45,29,45,36,1 Sp. Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Wormadam,Minomadam,ミノマダム,#413,0,100,Bagworm Pokémon,Bug,Grass,20,0.5,14.3,6.5,60,59,85,79,105,36,,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
Mothim,Gamale,ガーメイル,#414,100,0,Moth Pokémon,Bug,Flying,35,0.9,51.4,23.3,70,94,50,94,50,66,1 Attack Point(s)1 Sp. Attack Point(s),1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Combee,Mitsuhoney,ミツハニー,#415,14,86,Tiny Bee Pokémon,Bug,Flying,12,0.3,12.1,5.5,30,30,42,30,42,70,1 Speed Point(s),1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Vespiquen,Beequen,ビークイン,#416,0,100,Beehive Pokémon,Bug,Flying,47,1.2,84.9,38.5,70,80,102,80,102,40,1 Defense Point(s)1 Sp. Defense Point(s),1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Pachirisu,Pachirisu,パチリス,#417,2,8,EleSquirrel Pokémon,Electric,,16,0.4,8.6,3.9,60,45,70,45,90,95,1 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Buizel,Buoysel,ブイゼル,#418,2,8,Sea Weasel Pokémon,Water,,28,0.7,65.0,29.5,55,65,35,60,30,85,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Floatzel,Floazel,フローゼル,#419,2,8,Sea Weasel Pokémon,Water,,43,1.1,73.9,33.5,85,105,55,85,50,115,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Cherubi,Cherinbo,チェリンボ,#420,2,8,Cherry Pokémon,Grass,,16,0.4,7.3,3.3,45,35,45,62,53,35,1 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Cherrim,Cherrim,チェリム,#421,2,8,Blossom Pokémon,Grass,,20,0.5,20.5,9.3,70,60,70,87,78,85,2 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Shellos,Karanakushi,カラナクシ,#422,2,8,Sea Slug Pokémon,Water,,12,0.3,13.9,6.3,76,48,48,57,62,34,1 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Gastrodon,Tritodon,トリトドン,#423,2,8,Sea Slug Pokémon,Water,Ground,35,0.9,65.9,29.9,111,83,68,92,82,39,2 HP Point(s),1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
Ambipom,Eteboth,エテボース,#424,2,8,Long Tail Pokémon,Normal,,47,1.2,44.8,20.3,75,100,66,60,66,115,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Drifloon,Fuwante,フワンテ,#425,2,8,Balloon Pokémon,Ghost,Flying,16,0.4,2.6,1.2,90,50,34,60,44,70,1 HP Point(s),0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
Drifblim,Fuwaride,フワライド,#426,2,8,Blimp Pokémon,Ghost,Flying,47,1.2,33.1,15.0,150,80,44,90,54,80,2 HP Point(s),0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
Buneary,Mimirol,ミミロル,#427,2,8,Rabbit Pokémon,Normal,,16,0.4,12.1,5.5,55,66,44,44,56,85,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Lopunny,Mimilop,ミミロップ,#428,2,8,Rabbit Pokémon,Normal,,47,1.2,73.4,33.3,65,76,84,54,96,105,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Mismagius,Mumargi,ムウマージ,#429,2,8,Magical Pokémon,Ghost,,35,0.9,9.7,4.4,60,60,60,105,105,105,1 Sp. Attack Point(s)1 Sp. Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Honchkrow,Dongkarasu,ドンカラス,#430,2,8,Big Boss Pokémon,Dark,Flying,35,0.9,60.2,27.3,100,125,52,105,52,71,2 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Glameow,Nyarmar,ニャルマー,#431,9,1,Catty Pokémon,Normal,,20,0.5,8.6,3.9,49,55,42,42,37,85,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Purugly,Bunyatto,ブニャット,#432,9,1,Tiger Cat Pokémon,Normal,,39,1.0,96.6,43.8,71,82,64,64,59,112,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Chingling,Lisyan,リーシャン,#433,2,8,Bell Pokémon,Psychic,,8,0.2,1.3,0.6,45,30,50,65,50,45,1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Stunky,Skunpuu,スカンプー,#434,2,8,Skunk Pokémon,Poison,Dark,16,0.4,42.3,19.2,63,63,47,41,41,74,1 Speed Point(s),1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
Skuntank,Skutank,スカタンク,#435,2,8,Skunk Pokémon,Poison,Dark,39,1.0,83.8,38.0,103,93,67,71,61,84,2 HP Point(s),1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
Bronzor,Dohmirror,ドーミラー,#436,,,Bronze Pokémon,Steel,Psychic,20,0.5,133.4,60.5,57,24,86,24,86,23,1 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Bronzong,Dohtakun,ドータクン,#437,,,Bronze Bell Pokémon,Steel,Psychic,51,1.3,412.3,187.0,67,89,116,79,116,33,1 Defense Point(s)1 Sp. Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Bonsly,Usohachi,ウソハチ,#438,2,8,Bonsai Pokémon,Rock,,20,0.5,33.1,15.0,50,80,95,10,45,10,1 Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Mime Jr.,Manene,マネネ,#439,2,8,Mime Pokémon,Psychic,Fairy,24,0.6,28.7,13.0,20,25,45,70,90,60,1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
Happiny,Pinpuku,ピンプク,#440,0,100,Playhouse Pokémon,Normal,,24,0.6,53.8,24.4,100,5,5,15,65,30,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Chatot,Perap,ペラップ,#441,2,8,Music Note Pokémon,Normal,Flying,20,0.5,4.2,1.9,76,65,45,92,42,91,1 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Spiritomb,Mikaruge,ミカルゲ,#442,2,8,Forbidden Pokémon,Ghost,Dark,39,1.0,238.1,108.0,50,92,108,92,108,35,1 Defense Point(s)1 Sp. Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Gible,Fukamaru,フカマル,#443,2,8,Land Shark Pokémon,Dragon,Ground,28,0.7,45.2,20.5,58,70,45,40,45,42,1 Attack Point(s),1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Gabite,Gabite,ガバイト,#444,2,8,Cave Pokémon,Dragon,Ground,55,1.4,123.5,56.0,68,90,65,50,55,82,2 Attack Point(s),1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Garchomp,Gaburias,ガブリアス,#445,2,8,Mach Pokémon,Dragon,Ground,75,1.9,209.4,95.0,108,130,95,80,85,102,3 Attack Point(s),1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
